time,open,high,low,close,Basis,Upper,Lower,VWAP,Volume,Volume MA,TRIX,ATR
2019-02-18T00:00:00Z,133.77,148.3,132.42,145.69,116.8045,137.9515731,95.65742694,142.1366667,1079830.15,345096.0991,-10.24107657,7.532402066
2019-02-19T00:00:00Z,145.69,150,142.36,143.44,118.562,142.2734762,94.85052379,145.2666667,747968.9045,365946.1347,-4.481007565,7.542649488
2019-02-20T00:00:00Z,143.45,149.52,139.6,148.44,120.662,147.0010301,94.32296995,145.8533333,614303.6101,382127.3343,1.901322998,7.769063823
2019-02-21T00:00:00Z,148.42,149.61,142.7,145.69,122.61,150.2690983,94.95090168,146,447364.4087,392338.0605,8.418700605,7.68724822
2019-02-22T00:00:00Z,145.68,148.85,143.85,147.36,124.457,153.5116617,95.40233834,146.6866667,366251.1854,401305.1819,14.96119824,7.431319818
2019-02-23T00:00:00Z,147.4,159.6,145.78,157.79,126.9785,158.3233211,95.63367888,154.39,588183.729,419353.7913,21.9334007,8.03976555
2019-02-24T00:00:00Z,157.75,166,131.7,132.1,128.1995,158.320821,98.078179,143.2666667,1260506.807,474336.6265,27.4921459,10.54074026
2019-02-25T00:00:00Z,132.1,141.55,131.89,137.87,129.7295,158.5222994,100.9367006,137.1033333,801147.0954,506407.4718,32.20794281,10.45686023
2019-02-26T00:00:00Z,137.88,138.41,133.72,136.22,131.3155,157.774591,104.856409,136.1166667,432944.1703,511194.4652,36.04742258,9.907635451
2019-02-27T00:00:00Z,136.22,140.29,126.84,135.02,132.8425,156.2833284,109.4016716,134.05,567202.6104,532157.4919,39.03245677,10.2450035
2019-02-28T00:00:00Z,135.03,139,132.1,135.34,133.647,156.2562867,111.0377133,135.48,579327.3175,531626.3253,41.2953235,9.926431741
2019-03-01T00:00:00Z,135.32,137.95,134.9,135.32,134.4535,156.0714761,112.8355239,136.0566667,302632.0283,530354.5289,42.92871515,9.27153348
2019-03-02T00:00:00Z,135.32,136.12,130.03,132.56,134.8255,156.0405319,113.6104681,132.9033333,297005.2809,525913.8381,43.83917868,8.968530291
2019-03-03T00:00:00Z,132.54,134.6,128.01,130.6,135.311,155.6546987,114.9673013,131.07,222453.2859,517566.2372,44.0244679,8.742003597
2019-03-04T00:00:00Z,130.6,131.11,122.6,125.65,135.473,155.4515116,115.4944884,126.4533333,403947.7945,520575.3434,43.29613971,8.719908016
2019-03-05T00:00:00Z,125.68,137.84,125.19,136.72,136.216,155.1944345,117.2375655,133.25,512631.2318,530315.539,42.60169516,9.094202491
2019-03-06T00:00:00Z,136.71,140.29,133.33,137.4,137.065,154.605679,119.524321,137.0066667,428826.8742,536896.5934,41.95609962,8.890945111
2019-03-07T00:00:00Z,137.37,140.2,135.2,136.81,137.822,153.8842235,121.7597765,137.4033333,307336.4931,539498.6139,41.28971851,8.52037891
2019-03-08T00:00:00Z,136.82,139.34,130.62,133.52,138.3645,153.0138215,123.7151785,134.4933333,330283.5823,545246.758,40.37898302,8.539390442
2019-03-09T00:00:00Z,133.51,138.65,132.93,137.27,138.5405,153.0477251,124.0332749,136.2833333,279861.1205,528500.384,39.5148684,8.270877067
2019-03-10T00:00:00Z,137.27,137.5,134,135.37,138.0245,152.2083605,123.8406395,135.6233333,203965.1682,484707.1349,38.55276685,7.816507822
2019-03-11T00:00:00Z,135.37,136.15,131,132.67,137.486,151.6242664,123.3477336,133.2733333,264587.0068,460538.04,37.33527035,7.562554696
2019-03-12T00:00:00Z,132.67,135.3,130.77,133.57,136.7425,150.0371754,123.4478246,133.2133333,194905.9684,439568.1579,35.98579678,7.273739963
2019-03-13T00:00:00Z,133.62,133.65,130.58,131.65,136.0405,148.8448875,123.2361125,131.96,209456.0985,427672.7424,34.4168064,6.873383776
2019-03-14T00:00:00Z,131.69,135.11,128.52,132.2,135.2825,147.0713827,123.4936173,131.9433333,258413.8187,422280.8741,32.73150081,6.846394845
2019-03-15T00:00:00Z,132.24,137.62,132.18,136.56,134.221,140.0071486,128.4348514,135.4533333,295832.2656,407663.3009,31.25501997,6.712452479
2019-03-16T00:00:00Z,136.6,144.47,136.51,140.92,134.662,141.0477015,128.2762985,140.6333333,474664.102,368371.1657,30.21531706,6.831266529
2019-03-17T00:00:00Z,140.94,141.07,137.2,138.67,134.702,141.1769783,128.2270217,138.98,252697.0815,340948.665,29.3604624,6.549241145
2019-03-18T00:00:00Z,138.67,142.01,136.1,137.59,134.7705,141.3366114,128.2043886,138.5666667,281718.962,333387.4045,28.57139278,6.488361036
2019-03-19T00:00:00Z,137.62,139.38,136.97,138.55,134.947,141.7170579,128.1769421,138.3,218577.4521,315956.1466,27.88653552,6.099945699
2019-03-20T00:00:00Z,138.56,139.66,136.01,139.01,135.1305,142.1283353,128.1326647,138.2266667,222883.5175,298133.9566,27.30085705,5.866617537
2019-03-21T00:00:00Z,139.04,139.55,131.21,134.85,135.107,142.1052886,128.1087114,135.2033333,312531.3937,298628.9249,26.51751685,6.102177772
2019-03-22T00:00:00Z,134.85,137.2,134.29,135.98,135.278,142.1855368,128.3704632,135.8233333,186119.7475,293084.6482,25.65692231,5.798160841
2019-03-23T00:00:00Z,135.92,138.21,135.6,137.28,135.612,142.2220457,129.0019543,137.03,174710.4306,290697.5055,24.82107058,5.494526475
2019-03-24T00:00:00Z,137.28,137.37,134.75,136.09,136.134,140.908953,131.359047,136.07,198490.4512,280424.6383,23.92819552,5.220762049
2019-03-25T00:00:00Z,136.12,136.83,131.6,133.98,135.997,140.8533735,131.1406265,134.1366667,230880.285,266337.091,22.86018799,5.221641854
2019-03-26T00:00:00Z,133.97,134.74,132.27,134.18,135.836,140.7091197,130.9628803,133.73,183139.1143,254052.703,21.6828258,4.959580725
2019-03-27T00:00:00Z,134.14,140.14,133.84,139.45,135.968,141.0768222,130.8591778,137.81,317167.4533,254544.251,20.7685287,5.087239704
2019-03-28T00:00:00Z,139.46,139.57,137.3,137.86,136.185,141.2277274,131.1422726,138.2433333,163185.6991,246189.3568,19.95536478,4.81893116
2019-03-29T00:00:00Z,137.85,143.6,137.62,143.25,136.484,142.3847539,130.5832461,141.49,235853.0454,243988.9531,19.55189209,4.929509145
2019-03-30T00:00:00Z,143.25,145.89,140.06,142.46,136.8385,143.2580429,130.4189571,142.8033333,254798.7007,246530.6297,19.39747121,5.015270179
2019-03-31T00:00:00Z,142.44,142.5,140.42,141.38,137.274,143.6850573,130.8629427,141.4333333,142469.2117,240424.7399,19.34894746,4.735720638
2019-04-01T00:00:00Z,141.41,143.08,139.57,141.24,137.6575,144.0540049,131.2609951,141.2966667,234310.1916,242394.9511,19.35481849,4.618985339
2019-04-02T00:00:00Z,141.24,165.6,141,163.31,139.2405,151.7017944,126.7792056,156.6366667,906868.8586,277265.5891,20.63830995,6.521939116
2019-04-03T00:00:00Z,163.26,177.81,149.23,159.96,140.6285,155.579202,125.677798,162.3333333,1345344.538,331612.1251,22.63847046,8.62270682
2019-04-04T00:00:00Z,159.96,164,152.8,157.36,141.6685,158.1571376,125.1798624,158.0533333,686080.9525,351124.5594,24.95733072,8.868163313
2019-04-05T00:00:00Z,157.33,167.83,155.94,164.77,142.861,162.169308,123.552692,162.8466667,516070.3455,353194.8716,27.82906897,9.155957283
2019-04-06T00:00:00Z,164.84,172.77,159.2,165.5,144.2025,165.7571801,122.6478199,165.8233333,528168.333,366968.4342,31.05125296,9.576342304
2019-04-07T00:00:00Z,165.56,175.43,164.06,174.21,146.0335,170.9842309,121.0827691,171.2333333,465507.525,376157.8623,34.86711838,9.747166846
2019-04-08T00:00:00Z,174.29,185.87,170.9,178.72,148.042,176.4828787,119.6011213,178.4966667,873410.0729,408899.4934,39.2161108,10.24457953
2019-04-09T00:00:00Z,178.71,179.17,171.05,174.6,149.8215,180.1689409,119.4740591,174.94,431986.3611,419354.6355,43.61378171,10.04223862
2019-04-10T00:00:00Z,174.58,183.77,168,177.12,151.935,183.6731805,120.1968195,176.2966667,523943.205,429925.2261,48.02154996,10.5877397
2019-04-11T00:00:00Z,177.12,177.48,158.27,164.07,153.3395,184.6118657,122.0671343,166.6066667,661305.3032,453684.5039,51.62185762,11.40890735
2019-04-12T00:00:00Z,164.06,166.5,158.11,163.19,154.635,185.2792905,123.9907095,162.6,316337.8782,460765.8763,54.44133605,11.12139237
2019-04-13T00:00:00Z,163.2,165.37,160.74,162.99,155.98,185.5944262,126.3655738,163.0333333,179237.7457,459803.241,56.55303555,10.50316452
2019-04-14T00:00:00Z,162.99,168.11,161.2,167.23,157.6425,185.828864,129.456136,165.5133333,186977.6621,457608.1099,58.25970966,10.16095838
2019-04-15T00:00:00Z,167.21,168.81,155.7,159.95,158.931,184.984739,132.877261,161.4866667,351548.9079,466028.5995,59.1881061,10.44181948
2019-04-16T00:00:00Z,159.91,166.73,159.41,165.37,160.227,184.8129538,135.6410462,163.8366667,240370.5044,462188.7521,59.75316346,10.14450334
2019-04-17T00:00:00Z,165.41,167.28,163.78,165.75,161.6215,184.0432477,139.1997523,165.6033333,231624.6398,465610.6991,60.00293065,9.5116935
2019-04-18T00:00:00Z,165.75,175.2,165.04,173.33,163.1255,184.4234365,141.8275635,171.19,415822.7025,474609.182,60.3472653,9.573436976
2019-04-19T00:00:00Z,173.34,173.55,168.59,172.64,164.6345,184.0557857,145.2132143,171.5933333,356779.8856,479708.2412,60.66627805,9.134062026
2019-04-20T00:00:00Z,172.66,176.97,169.87,172.88,166.2095,182.7233469,149.6956531,173.24,253596.4841,485264.6049,60.91800181,8.940341833
2019-04-21T00:00:00Z,172.89,173.48,164.82,168.59,167.577,179.4793142,155.6746858,168.9633333,283450.4394,487721.6172,60.84378622,8.913642611
2019-04-22T00:00:00Z,168.59,172.3,167,170.52,167.9375,179.737332,156.137668,169.94,269868.3988,455871.5943,60.57583078,8.569486172
2019-04-23T00:00:00Z,170.52,175.83,167.78,169.16,168.3975,179.6207097,157.1742903,170.9233333,363523.3453,406780.5346,60.04971347,8.520011298
2019-04-24T00:00:00Z,169.15,169.87,159.26,164.78,168.7685,178.9499464,158.5870536,164.6366667,426497.0415,393801.3391,59.06730989,8.719057841
2019-04-25T00:00:00Z,164.78,165.49,150.35,154.72,168.266,180.0527,156.4793,156.8533333,422657.0324,389130.6734,57.17680822,9.330576142
2019-04-26T00:00:00Z,154.7,162.56,151.4,157.95,167.8885,180.4626835,155.3143165,157.3033333,500355.8628,387740.0499,54.79100569,9.504806986
2019-04-27T00:00:00Z,157.93,166.24,156.35,159.31,167.1435,179.895592,154.391408,160.6333333,215918.6384,375260.6056,52.1258953,9.541492035
2019-04-28T00:00:00Z,159.32,160.24,156.92,157.85,166.1,178.2955336,153.9044664,158.3366667,152976.3018,339238.917,49.19727602,8.948968984
2019-04-29T00:00:00Z,157.86,159.05,152,155.11,165.1255,177.5608713,152.6901287,155.3866667,243591.949,329819.1964,45.95436182,8.768114795
2019-04-30T00:00:00Z,155.14,162.89,155.11,161.83,164.361,175.5725599,153.1494401,159.9433333,305056.2465,318874.8485,42.88798285,8.674008624
2019-05-01T00:00:00Z,161.85,163.88,158.36,160.19,164.167,175.5253029,152.8086971,160.81,192517.6276,295435.4647,39.90545587,8.37362685
2019-05-02T00:00:00Z,160.2,163.48,158.5,161.81,164.098,175.4959026,152.7000974,161.2633333,289519.0203,294094.5218,37.113486,8.050424293
2019-05-03T00:00:00Z,161.82,170.86,160.99,168.06,164.3515,175.8644966,152.8385034,166.6366667,416357.5212,305950.5106,34.82911664,8.223717217
2019-05-04T00:00:00Z,168.1,171.3,159.76,163.7,164.175,175.6140655,152.7359345,164.92,312928.5835,312248.0566,32.72175452,8.539553673
2019-05-05T00:00:00Z,163.71,165.36,159.18,163.05,164.33,175.6188937,153.0411063,162.53,180194.6925,303680.3459,30.73655736,8.314834276
2019-05-06T00:00:00Z,163.05,178.05,157.55,173,164.7115,176.614206,152.808794,169.5333333,511168.2601,317220.2337,29.3775689,9.475326249
2019-05-07T00:00:00Z,172.98,182.76,167.89,169.18,164.883,176.9384786,152.8275214,173.2766667,733832.1335,342330.6083,28.29874432,9.989104702
2019-05-08T00:00:00Z,169.07,173.17,164.8,170.85,164.759,176.5116046,153.0063954,169.6066667,298295.8705,336454.2667,27.51531721,9.834904254
2019-05-09T00:00:00Z,170.88,173.88,166.57,170.9,164.672,176.2138276,153.1301724,170.45,284663.9946,332848.4722,26.9493943,9.594437182
2019-05-10T00:00:00Z,170.96,176.7,168.46,172.91,164.6735,176.2196011,153.1273989,172.69,425543.7402,341445.835,26.63670917,9.465443165
2019-05-11T00:00:00Z,172.92,205.23,172.92,190.2,165.754,181.7507239,149.7572761,189.45,885292.3839,371537.9322,27.31981842,11.64206763
2019-05-12T00:00:00Z,190.2,204.32,181,188.11,166.6335,185.2940544,147.9729456,191.1433333,823372.2815,399213.1264,28.6039903,12.75425166
2019-05-13T00:00:00Z,188.07,206.87,185.32,195.84,167.9675,190.5600951,145.3749049,196.01,669265.4652,414500.2324,30.62377175,13.59194198
2019-05-14T00:00:00Z,195.83,219.81,194.19,216.4,170.5485,201.3849799,139.7120201,210.1333333,864211.006,436385.9306,33.97281909,14.73747131
2019-05-15T00:00:00Z,216.4,250.27,216.21,248.1,175.2175,220.1221656,130.3128344,238.1933333,598689.5864,445187.5583,39.37256768,16.57771214
2019-05-16T00:00:00Z,248.06,279.76,241.76,264.25,180.5325,239.0914959,121.9735041,261.9233333,1954043.336,517871.9319,46.66428664,18.61793003
2019-05-17T00:00:00Z,264.35,268.74,223.43,244.3,184.782,248.6576832,120.9063168,245.49,1529892.569,583570.6285,54.45303324,21.16003193
2019-05-18T00:00:00Z,244.31,248,230.62,233.6,188.5695,254.5565834,122.5824166,237.4066667,673218.0998,609582.7184,61.97748937,20.80002889
2019-05-19T00:00:00Z,233.57,264,231.77,259.51,193.7895,264.6972207,122.8817793,251.76,823859.0634,638596.0741,69.96954501,21.88859757
2019-05-20T00:00:00Z,259.37,259.49,238,250.37,198.2165,271.6024674,124.8305326,249.2866667,666889.8224,656687.7529,77.73408206,21.85254066
2019-05-21T00:00:00Z,250.48,262,246.06,253.43,202.8785,277.8389323,127.9180677,253.83,580249.6975,676074.3564,85.17003396,21.28944155
2019-05-22T00:00:00Z,253.35,260.18,239.63,243.64,206.97,281.4487256,132.4912744,247.8166667,592848.9561,691240.8532,91.75924311,21.21901854
2019-05-23T00:00:00Z,243.68,247.34,231.1,244.56,210.795,284.7433743,136.8466257,241,600193.8937,700432.6718,97.50670519,20.7448263
2019-05-24T00:00:00Z,244.63,254.35,241.54,248.87,215.0535,287.4563735,142.6506265,248.2533333,447066.926,707139.5889,102.5509605,19.98912856
2019-05-25T00:00:00Z,248.84,257.33,247.22,250.22,219.412,289.2163963,149.6076037,251.59,332544.3873,714757.0737,106.9039989,19.04825917
2019-05-26T00:00:00Z,250.17,269.4,245.11,264.45,223.9845,293.0054552,154.9635448,259.6533333,450090.2232,711703.1718,111.0196255,19.54747258
2019-05-27T00:00:00Z,264.35,279.59,260,270.53,229.052,296.0875436,162.0164564,270.04,635463.502,706784.7402,114.9549919,19.55152281
2019-05-28T00:00:00Z,270.7,275.95,264.45,271.03,234.061,297.844538,170.277462,270.4766667,409443.6936,712342.1314,118.5732144,18.78471112
2019-05-29T00:00:00Z,271.08,274.04,260.05,268.83,238.9575,297.4070608,180.5079392,267.64,383412.4577,717279.5545,121.6915125,18.32807196
2019-05-30T00:00:00Z,268.92,288.62,240.14,254.56,243.04,293.2985026,192.7814974,261.1066667,1066279.494,749316.3422,123.7838043,21.19968416
2019-05-31T00:00:00Z,254.59,268.72,245.21,267.9,246.925,291.9886769,201.8613231,260.61,602153.8724,735159.4167,125.3971791,21.41971424
2019-06-01T00:00:00Z,267.9,275.5,260.68,264.33,250.736,287.3609376,214.1110624,266.8366667,455676.9861,716774.6519,126.3905276,20.79117002
2019-06-02T00:00:00Z,264.33,273.2,263.2,268.88,254.388,281.795379,226.980621,268.4266667,301536.1506,698388.1862,126.9375998,19.76343955
2019-06-03T00:00:00Z,268.87,270,248,249.91,256.0635,277.4019182,234.7250818,255.97,397360.6528,675045.6685,126.3985295,19.9764453
2019-06-04T00:00:00Z,250.02,251.67,234.39,241.39,255.728,277.7565429,233.6994571,242.4833333,633822.7125,676802.3248,124.6599368,19.71964099
2019-06-05T00:00:00Z,241.46,250.41,237.37,245.63,254.797,276.8799954,232.7140046,244.47,335953.3793,595897.827,122.1199728,19.0834847
2019-06-06T00:00:00Z,245.62,250.66,235.01,248.76,255.02,276.7619282,233.2780718,244.81,297579.1473,534282.1559,119.0551029,18.75648616
2019-06-07T00:00:00Z,248.77,253.28,243.46,248.77,255.7785,275.4370699,236.1199301,248.5033333,353378.6568,518290.1837,115.577076,17.90539224
2019-06-08T00:00:00Z,248.78,250.53,240.37,243.25,254.9655,275.2737087,234.6572913,244.7166667,188448.2775,486519.6444,111.5880061,17.16773584
2019-06-09T00:00:00Z,243.33,244.53,226.56,230.98,253.996,276.7885588,231.2034412,234.0233333,316931.8564,469021.7461,106.7785912,17.24414195
2019-06-10T00:00:00Z,231.02,247.45,227.03,246.51,253.65,276.6753304,230.6246696,240.33,314662.5264,455742.3876,101.9540333,17.54660462
2019-06-11T00:00:00Z,246.61,247.8,236.49,244.29,253.6825,276.6529923,230.7120077,242.86,237508.428,437975.3612,97.0749863,16.95264227
2019-06-12T00:00:00Z,244.36,261.87,242.2,261.15,254.512,277.3023476,231.7216524,255.0733333,336499.3016,424790.6316,92.7725755,17.21143825
2019-06-13T00:00:00Z,261.13,262.98,253.69,254.67,254.802,277.4449261,232.1590739,257.1133333,291757.2164,417025.1461,88.70968814,16.45701556
2019-06-14T00:00:00Z,254.67,264.26,251.75,262.47,255.4145,278.1908513,232.6381487,259.4933333,327383.2824,416767.0908,85.11170858,16.08110931
2019-06-15T00:00:00Z,262.48,272.27,260.61,267.82,255.583,278.671955,232.494045,266.9,286594.9803,408592.3287,82.0505283,15.66005128
2019-06-16T00:00:00Z,267.78,277.06,263.31,267.73,255.443,278.1992915,232.6867085,269.3666667,458176.5424,399727.9807,79.39114611,15.47814164
2019-06-17T00:00:00Z,267.73,276,266.81,273.16,255.5495,278.6144288,232.4845712,271.99,339277.6671,396219.6794,77.20198461,14.87927101
2019-06-18T00:00:00Z,273.14,273.58,261.45,264.66,255.341,277.9936589,232.6883411,266.5633333,319941.5516,393046.1341,75.07710691,14.61743567
2019-06-19T00:00:00Z,264.68,270,263.59,268.14,256.02,279.3425144,232.6974856,267.2433333,208375.6838,350150.9436,73.10197942,13.83577513
2019-06-20T00:00:00Z,268.16,273.63,265.71,271.22,256.186,279.8885437,232.4834563,270.1866667,200717.7737,330079.1386,71.32360567,13.27236798
2019-06-21T00:00:00Z,271.27,295.94,271.22,294.35,257.687,286.5111531,228.8628469,287.17,519818.0691,333286.1928,70.38161894,14.36261865
2019-06-22T00:00:00Z,294.25,314.39,289.69,310.79,259.7825,296.5547231,223.0102769,304.9566667,726254.6706,354522.1188,70.49177205,15.34713116
2019-06-23T00:00:00Z,310.7,321.7,305.58,308.52,262.713,304.8250007,220.6009993,311.9333333,418812.0275,355594.6875,71.25414792,15.42073771
2019-06-24T00:00:00Z,308.42,314.41,298,311.64,266.2255,312.1809804,220.2700196,308.0166667,352791.2696,341543.1154,72.50552093,15.51495317
2019-06-25T00:00:00Z,311.65,318.99,307,318.26,269.857,320.0151292,219.6988708,314.75,345559.6505,342023.4289,74.20611776,15.17924334
2019-06-26T00:00:00Z,318.29,366.8,315.57,339.39,274.3885,331.9354451,216.8415549,340.5866667,1008551.287,377572.0359,76.6872712,18.61264874
2019-06-27T00:00:00Z,339.53,347,280.01,298.35,276.8675,334.0569948,219.6780052,308.4533333,1016826.449,410744.4255,78.50372103,23.22001553
2019-06-28T00:00:00Z,298.35,313.58,295.22,311.05,280.2575,337.1110954,223.4039046,306.6166667,529174.4772,427780.7355,80.07386875,22.7571569
2019-06-29T00:00:00Z,310.95,324.74,295.18,317.62,284.5895,338.9107969,230.2682031,312.5133333,425555.1626,433211.9008,81.53297342,23.40504672
2019-06-30T00:00:00Z,317.64,323.5,290.12,292.7,286.899,338.4025389,235.3954611,302.1066667,489028.5684,441930.2029,82.09640189,24.35504227
2019-07-01T00:00:00Z,292.89,303.49,280.13,295.07,289.438,337.1567186,241.7192814,292.8966667,489769.2742,454543.2452,81.98085082,24.26027634
2019-07-02T00:00:00Z,295.03,297.57,272.65,291.48,290.9545,336.8747437,245.0342563,287.2333333,493772.9658,462406.9285,81.18880743,24.32310717
2019-07-03T00:00:00Z,291.47,302.89,285,301.14,293.278,336.2257597,250.3302403,296.3433333,370521.9664,466345.166,80.12742612,23.71043029
2019-07-04T00:00:00Z,301.11,302.74,280.53,282.73,294.291,335.1912552,253.3907448,288.6666667,270791.3688,463515.5703,78.27946086,23.56753217
2019-07-05T00:00:00Z,282.86,294.89,280.78,287.47,295.2735,334.4925272,256.0544728,287.7133333,261139.2834,462242.7854,75.97201986,22.66681482
2019-07-06T00:00:00Z,287.32,296.71,285.28,288.29,296.3015,333.6100772,258.9929228,290.0933333,196064.6471,449137.1907,73.34205524,21.59664198
2019-07-07T00:00:00Z,288.29,309.69,284.25,304.72,297.8795,333.7826756,261.9763244,299.5533333,246111.366,444478.8756,70.95567748,21.96267608
2019-07-08T00:00:00Z,304.72,313.74,300.78,311.97,300.245,333.1943105,267.2956895,308.83,289607.3418,442962.1651,68.95234676,21.10527836
2019-07-09T00:00:00Z,311.96,318.19,302.69,307.46,302.211,331.7822948,272.6397052,309.4466667,309447.3493,448015.7484,67.09840859,20.57144232
2019-07-10T00:00:00Z,307.46,314.18,281.04,289.23,303.1115,329.8103901,276.4126099,294.8166667,457080.9406,460833.9067,64.81639606,21.76844782
2019-07-11T00:00:00Z,289.23,289.23,262.12,268.63,301.8255,332.2993829,271.3516171,273.3266667,501592.7521,459922.6409,61.58123394,22.27716707
2019-07-12T00:00:00Z,268.67,278.99,266.21,274.62,300.017,332.3825719,267.6514281,273.2733333,266734.5421,436946.6345,57.85988931,21.37267497
2019-07-13T00:00:00Z,274.53,275.04,262.2,268.79,298.0305,332.8487484,263.2122516,268.6766667,205959.2685,426303.9965,53.63795069,20.56003926
2019-07-14T00:00:00Z,268.8,269.74,222.81,225.85,293.741,340.0408099,247.4411901,239.4666667,540052.5842,435667.0623,47.60291976,23.07146409
2019-07-15T00:00:00Z,225.83,235.58,203.08,228.2,289.238,342.1667504,236.3092496,222.2866667,715991.2069,454188.6401,40.42714311,23.96941989
2019-07-16T00:00:00Z,228.2,234.5,192.25,198.88,282.2125,343.3180729,221.1069271,208.5433333,715604.832,439541.3173,31.36647567,25.71042752
2019-07-17T00:00:00Z,198.94,219.86,191.84,210.81,277.8355,345.8416625,209.8293375,207.5033333,694854.1013,423442.6999,21.61682972,25.9303868
2019-07-18T00:00:00Z,210.8,229.65,205.71,225.73,273.5695,343.3863972,203.7526028,220.3633333,609081.4909,427438.0506,12.1773949,25.74082616
2019-07-19T00:00:00Z,225.75,226.23,212.52,220.73,268.725,339.0871749,198.3628251,219.8266667,371622.2187,424741.4034,3.004246337,24.59503319
2019-07-20T00:00:00Z,220.84,235.09,219.78,228.2,265.5,337.0732363,193.9267637,227.69,325393.9723,416559.6736,-5.453011653,23.71074431
2019-07-21T00:00:00Z,228.25,229.66,216.99,225.38,262.0155,334.2734207,189.7575793,224.01,270046.1519,405573.5175,-13.26724354,22.65924486
2019-07-22T00:00:00Z,225.49,228.34,212.25,217.51,258.317,331.7268634,184.9071366,219.3666667,271310.4045,394450.3894,-20.70167091,22.03360249
2019-07-23T00:00:00Z,217.59,219.55,208.36,212.48,253.884,327.1222846,180.6457154,213.4633333,317876.4824,391818.1152,-27.84957842,21.00087844
2019-07-24T00:00:00Z,212.55,218.28,202,216.31,250.563,324.2900162,176.8359838,212.1966667,331162.6484,394836.6792,-34.42474881,20.55127097
2019-07-25T00:00:00Z,216.31,225.12,215.23,219.14,247.1465,320.0439533,174.2490467,219.83,280370.2963,395798.2299,-40.26615389,19.53591183
2019-07-26T00:00:00Z,219.14,220,212.71,218.81,243.6725,315.0013014,172.3436986,217.1733333,197781.9865,395884.0968,-45.3934854,18.36963451
2019-07-27T00:00:00Z,218.81,223.3,203,207.3,238.8015,305.9738429,171.6291571,211.2,301209.4111,398638.9991,-50.28886696,18.55347885
2019-07-28T00:00:00Z,207.3,213.52,198.24,211.62,233.784,292.8472147,174.7207853,207.7933333,218801.1669,395098.6903,-54.66609917,18.24171896
2019-07-29T00:00:00Z,211.58,215.83,206.59,210.89,228.9555,278.0920662,179.8189338,211.1033333,226941.28,390973.3869,-58.53065471,17.38441239
2019-07-30T00:00:00Z,210.84,214.36,204.4,209.58,224.973,266.1972628,183.7487372,209.4466667,222683.7939,379253.5295,-61.92028981,16.67732549
2019-07-31T00:00:00Z,209.57,218.79,209.2,218.42,222.4625,258.5406241,186.3843759,215.47,207213.5566,364534.5698,-64.46142708,16.00234211
2019-08-01T00:00:00Z,218.42,219.39,210.54,216.84,219.5735,246.6010284,192.5459716,215.59,186806.1884,360538.1521,-66.31641365,15.32116667
2019-08-02T00:00:00Z,216.8,222.18,214.31,217.61,217.0145,231.8675017,202.1614983,218.0333333,206867.0304,360583.5402,-67.52803633,14.61153175
2019-08-03T00:00:00Z,217.69,224.51,216.62,222.14,216.829,231.3243426,202.3336574,221.09,181591.953,342660.5086,-67.9959739,13.97138587
2019-08-04T00:00:00Z,222.14,223.34,216.9,221.79,216.5085,230.2477304,202.7692696,220.6766667,135622.0258,313642.0496,-67.85607311,13.25411103
2019-08-05T00:00:00Z,221.79,236.25,221.79,233.54,218.2415,231.3797986,205.1032014,230.5266667,307956.2721,293259.6216,-66.76500228,13.3689576
2019-08-06T00:00:00Z,233.53,239.15,223.03,226.28,219.015,232.133679,205.896321,229.4866667,341279.0816,275580.8706,-65.21239524,13.63096163
2019-08-07T00:00:00Z,226.31,231.25,220.95,226.1,219.0335,232.1909911,205.8760089,226.1,279104.7037,259082.0312,-63.30806621,13.31372719
2019-08-08T00:00:00Z,226.11,228.5,215.51,221.39,219.0665,232.2441406,205.8888594,221.8,236886.3542,252345.238,-61.31893187,13.28289603
2019-08-09T00:00:00Z,221.38,221.79,207.3,210.53,218.183,231.1606009,205.2053991,213.2066667,232062.1276,247678.6458,-59.69919824,13.39785831
2019-08-10T00:00:00Z,210.52,215,202.6,206.48,217.238,230.7242413,203.7517587,208.0266667,252614.0239,246807.0394,-58.51055753,13.30282419
2019-08-11T00:00:00Z,206.48,216.94,206.14,216.42,217.1835,230.6737132,203.6932868,213.1666667,188474.0905,242665.2237,-57.21479106,13.06445998
2019-08-12T00:00:00Z,216.41,216.81,209.75,211.41,217.13,230.7026372,203.5573628,212.6566667,122760.9462,232909.4469,-56.02560422,12.49260665
2019-08-13T00:00:00Z,211.58,214.3,204,209.3,216.7795,230.7742268,202.7847732,209.2,166922.482,224697.4385,-54.98391039,12.28378697
2019-08-14T00:00:00Z,209.31,209.9,183.49,187.1,215.1775,234.168206,196.186794,193.4966667,325228.9893,226940.3732,-54.99908457,13.62914059
2019-08-15T00:00:00Z,187.08,189.95,181.23,188.03,213.6385,235.9080121,191.3689879,186.4033333,237953.0943,228948.9286,-55.70628128,13.16160339
2019-08-16T00:00:00Z,187.98,188.39,178.04,184.88,212.5175,237.9788345,187.0561655,183.77,282177.0158,227997.3088,-57.00581127,12.89383164
2019-08-17T00:00:00Z,184.83,187,181.83,185.59,211.216,239.2581272,183.1738728,184.8066667,138799.6151,223997.2312,-58.62857207,12.15822863
2019-08-18T00:00:00Z,185.67,197.91,183.35,194.33,210.388,239.3815287,181.3944713,191.8633333,175363.5062,221418.3425,-60.00121038,12.38696876
